,State,RegionName,StateFullName
3516,TX,Olney,Texas
3515,TX,Grapeland,Texas
3514,TX,Jarrell,Texas
3513,TX,Wake Village,Texas
3512,TX,Cross Mountain,Texas
3511,TX,Bells,Texas
3510,TX,Early,Texas
3509,TX,Bunker Hill Village,Texas
3508,TX,Natalia,Texas
3507,TX,Grand Saline,Texas
3506,TX,Bridge City,Texas
3505,TX,East Bernard,Texas
3504,TX,Nassau Bay,Texas
3503,TX,Smithville,Texas
3502,TX,Krum,Texas
3501,TX,Manvel,Texas
3500,TX,Spring Valley,Texas
3499,TX,Hooks,Texas
3519,TX,Gladewater,Texas
3476,TX,Homestead Meadows South,Texas
3564,TX,Pilot Point,Texas
3566,TX,Hudson Oaks,Texas
3629,TX,Jonestown,Texas
3628,TX,Brookshire,Texas
3627,TX,Port Bolivar,Texas
3626,TX,Fischer,Texas
3625,TX,Aubrey,Texas
3624,TX,Blue Mound,Texas
3623,TX,Palmer,Texas
3622,TX,Maypearl,Texas
3630,TX,Talty,Texas
3621,TX,Annetta,Texas
3619,TX,Lakeside,Texas
3618,TX,Payne Springs,Texas
3617,TX,Springtown,Texas
3616,TX,Nash,Texas
3615,TX,Morgans Point Resort,Texas
3614,TX,Farmersville,Texas
3613,TX,Diboll,Texas
3612,TX,Cresson,Texas
3620,TX,Crawford,Texas
3631,TX,Runaway Bay,Texas
3632,TX,Combes,Texas
3633,TX,Seadrift,Texas
3652,TX,Point Venture,Texas
3651,TX,Hackberry,Texas
3650,TX,Ponder,Texas
3649,TX,Kemp,Texas
3648,TX,South Padre Island,Texas
3647,TX,Encantada-Ranchito El Calaboz,Texas
3646,TX,Point Blank,Texas
3645,TX,Reno,Texas
3644,TX,China Grove,Texas
3643,TX,Caddo Mills,Texas
3642,TX,Lorena,Texas
3641,TX,Chappell Hill,Texas
3640,TX,Keene,Texas
3639,TX,Bullard,Texas
3638,TX,Bevil Oaks,Texas
3637,TX,Scroggins,Texas
3636,TX,Hudson,Texas
3635,TX,Bee Cave,Texas
3634,TX,Tioga,Texas
3611,TX,Roman Forest,Texas
3565,TX,Hickory Creek,Texas
3610,TX,Sheldon,Texas
3608,TX,Hamshire,Texas
3665,TX,Primera,Texas
3583,TX,Powderly,Texas
3582,TX,Palm Valley,Texas
3581,TX,Haslet,Texas
3580,TX,Edgecliff Village,Texas
3579,TX,Rollingwood,Texas
3578,TX,Sour Lake,Texas
3577,TX,Westworth Village,Texas
3585,TX,Laguna Vista,Texas
3576,TX,Mabank,Texas
3574,TX,Dalworthington Gardens,Texas
3573,TX,Roscoe,Texas
3572,TX,Lipan,Texas
3571,TX,Garden Ridge,Texas
3570,TX,Wolfe City,Texas
3569,TX,Granger,Texas
3568,TX,McLendon-Chisholm,Texas
3567,TX,Nolanville,Texas
3575,TX,Henrietta,Texas
3586,TX,Woodbranch,Texas
3587,TX,Overton,Texas
3588,TX,Ranger,Texas
3607,TX,Sadler,Texas
3606,TX,Aledo,Texas
3605,TX,Alvarado,Texas
3604,TX,Wilmer,Texas
3603,TX,Howe,Texas
3602,TX,Poolville,Texas
3601,TX,Louise,Texas
3600,TX,Heath,Texas
3599,TX,Liberty City,Texas
3598,TX,Joshua,Texas
3597,TX,Holland,Texas
3596,TX,Goodrich,Texas
3595,TX,Mount Enterprise,Texas
3594,TX,Blue Ridge,Texas
3593,TX,Pittsburg,Texas
3592,TX,Rio Vista,Texas
3591,TX,Burton,Texas
3590,TX,Hempstead,Texas
3589,TX,Manor,Texas
3609,TX,Lowry Crossing,Texas
3653,TX,Oak Leaf,Texas
3475,TX,Kempner,Texas
3473,TX,Jacksboro,Texas
3359,TX,Cibolo,Texas
3358,TX,Leander,Texas
3357,TX,Harker Heights,Texas
3356,TX,Channelview,Texas
3355,TX,Paris,Texas
3354,TX,Rockwall,Texas
3353,TX,Keller,Texas
3352,TX,Farmers Branch,Texas
3360,TX,Balch Springs,Texas
3351,TX,Belton,Texas
3349,TX,Greenville,Texas
3348,TX,Denison,Texas
3347,TX,Copperas Cove,Texas
3346,TX,Burleson,Texas
3345,TX,Wylie,Texas
3344,TX,Coppell,Texas
3343,TX,The Colony,Texas
3342,TX,Hurst,Texas
3350,TX,Friendswood,Texas
3361,TX,Southlake,Texas
3362,TX,Cleburne,Texas
3363,TX,University Park,Texas
3382,TX,Athens,Texas
3381,TX,Kyle,Texas
3380,TX,Royse City,Texas
3379,TX,Midlothian,Texas
3378,TX,Bellaire,Texas
3377,TX,South Houston,Texas
3376,TX,Sachse,Texas
3375,TX,Taylor,Texas
3374,TX,Hutto,Texas
3373,TX,Pampa,Texas
3372,TX,Benbrook,Texas
3371,TX,Cloverleaf,Texas
3370,TX,Bay City,Texas
3369,TX,Stephenville,Texas
3368,TX,San Benito,Texas
3367,TX,Brenham,Texas
3366,TX,Saginaw,Texas
3365,TX,Weatherford,Texas
3364,TX,Colleyville,Texas
3341,TX,Duncanville,Texas
3383,TX,Converse,Texas
3340,TX,Lancaster,Texas
3338,TX,Grapevine,Texas
3313,TX,Carrollton,Texas
3312,TX,Frisco,Texas
3311,TX,McAllen,Texas
3310,TX,McKinney,Texas
3309,TX,Mesquite,Texas
3308,TX,Round Rock,Texas
3307,TX,Midland,Texas
3306,TX,Pasadena,Texas
3314,TX,Cypress,Texas
3305,TX,Killeen,Texas
3303,TX,Amarillo,Texas
3302,TX,Brownsville,Texas
3301,TX,Irving,Texas
3300,TX,Laredo,Texas
3299,TX,Lubbock,Texas
3298,TX,Plano,Texas
3297,TX,Arlington,Texas
3296,TX,El Paso,Texas
3304,TX,Grand Prairie,Texas
3315,TX,Denton,Texas
3316,TX,College Station,Texas
3317,TX,Lewisville,Texas
3337,TX,Sherman,Texas
3336,TX,Haltom City,Texas
3335,TX,Granbury,Texas
3334,TX,Desoto,Texas
3333,TX,Bedford,Texas
3332,TX,Euless,Texas
3331,TX,Harlingen,Texas
3330,TX,North Richland Hills,Texas
3329,TX,Texarkana,Texas
3327,TX,Georgetown,Texas
3326,TX,Baytown,Texas
3325,TX,Temple,Texas
3324,TX,Flower Mound,Texas
3323,TX,New Braunfels,Texas
3322,TX,Mission,Texas
3321,TX,Allen,Texas
3320,TX,San Angelo,Texas
3319,TX,Longview,Texas
3318,TX,Richardson,Texas
3339,TX,Rowlett,Texas
3474,TX,Buna,Texas
3384,TX,Corinth,Texas
3386,TX,Universal City,Texas
3449,TX,Alamo Heights,Texas
3448,TX,Palmhurst,Texas
3447,TX,West Livingston,Texas
3446,TX,Princeton,Texas
3445,TX,Prosper,Texas
3444,TX,Spring Branch,Texas
3443,TX,Forney,Texas
3442,TX,New Boston,Texas
3450,TX,Canyon,Texas
3441,TX,River Oaks,Texas
3439,TX,Rendon,Texas
3438,TX,Liberty Hill,Texas
3437,TX,Leon Valley,Texas
3436,TX,Richland Hills,Texas
3435,TX,Devine,Texas
3434,TX,Addison,Texas
3433,TX,Marble Falls,Texas
3432,TX,Crystal City,Texas
3440,TX,Galena Park,Texas
3451,TX,Ingleside,Texas
3452,TX,Glenn Heights,Texas
3453,TX,Wimberley,Texas
3472,TX,Troup,Texas
3471,TX,Onalaska,Texas
3470,TX,Kennedale,Texas
3469,TX,Scenic Oaks,Texas
3468,TX,Lago Vista,Texas
3467,TX,Palacios,Texas
3466,TX,Coldspring,Texas
3465,TX,Azle,Texas
3464,TX,Everman,Texas
3463,TX,Columbus,Texas
3462,TX,Pottsboro,Texas
3461,TX,Woodway,Texas
3460,TX,Selma,Texas
3459,TX,Breckenridge,Texas
3458,TX,Fairview,Texas
3457,TX,Kirby,Texas
3456,TX,Robinson,Texas
3455,TX,Lantana,Texas
3454,TX,Anderson Mill,Texas
3431,TX,Commerce,Texas
3385,TX,Lumberton,Texas
3430,TX,Bowie,Texas
3428,TX,Highland Park,Texas
3404,TX,Bonham,Texas
3403,TX,El Campo,Texas
3402,TX,Jasper,Texas
3401,TX,Seagoville,Texas
3400,TX,Live Oak,Texas
3399,TX,Rockport,Texas
3398,TX,Humble,Texas
3397,TX,Decatur,Texas
3405,TX,Graham,Texas
3396,TX,Sanger,Texas
3394,TX,Port Lavaca,Texas
3393,TX,Kaufman,Texas
3392,TX,Murphy,Texas
3391,TX,Highland Village,Texas
3390,TX,West University Place,Texas
3389,TX,Wharton,Texas
3388,TX,Portland,Texas
3387,TX,White Settlement,Texas
3395,TX,Aldine,Texas
3406,TX,Jollyville,Texas
3407,TX,Port Neches,Texas
3408,TX,Gatesville,Texas
3427,TX,Red Oak,Texas
3426,TX,Henderson,Texas
3425,TX,Hewitt,Texas
3424,TX,Crowley,Texas
3423,TX,Jacinto City,Texas
3422,TX,Wills Point,Texas
3421,TX,Crockett,Texas
3420,TX,Ennis,Texas
3419,TX,Burnet,Texas
3418,TX,Horizon City,Texas
3417,TX,Canyon Lake,Texas
3416,TX,Timberwood Park,Texas
3415,TX,Sienna Plantation,Texas
3414,TX,Shepherd,Texas
3413,TX,Hondo,Texas
3412,TX,Anna,Texas
3411,TX,Highlands,Texas
3410,TX,La Feria,Texas
3409,TX,Forest Hill,Texas
3429,TX,Bulverde,Texas
3654,TX,Briarcliff,Texas
3584,TX,Whitesboro,Texas
3663,TX,Buda,Texas
3655,TX,Tiki Island,Texas
3656,TX,Port O Connor,Texas
3657,TX,Krugerville,Texas
3658,TX,Tuscola,Texas
3661,TX,Josephine,Texas
3660,TX,Blossom,Texas
3659,TX,Lavon,Texas
3662,TX,Agua Dulce,Texas
9903,UT,Holladay,Utah
9904,UT,South Salt Lake,Utah
9905,UT,Spanish Fork,Utah
9906,UT,Springville,Utah
9907,UT,Park City,Utah
9908,UT,Clearfield,Utah
9909,UT,Clinton,Utah
9913,UT,North Ogden,Utah
9911,UT,Herriman,Utah
9912,UT,Kaysville,Utah
9902,UT,Magna,Utah
9914,UT,Washington,Utah
9915,UT,American Fork,Utah
9916,UT,East Millcreek,Utah
9917,UT,Eagle Mountain,Utah
9918,UT,South Ogden,Utah
9910,UT,Syracuse,Utah
9901,UT,Tooele,Utah
9897,UT,Kearns,Utah
9899,UT,Midvale,Utah
9881,UT,Salt Lake City,Utah
9883,UT,West Jordan,Utah
9884,UT,Provo,Utah
9885,UT,Sandy,Utah
9886,UT,Orem,Utah
9887,UT,Ogden,Utah
9888,UT,Saint George,Utah
9900,UT,Pleasant Grove,Utah
9889,UT,Taylorsville,Utah
9891,UT,South Jordan,Utah
9892,UT,Murray,Utah
9893,UT,Lehi,Utah
9894,UT,Bountiful,Utah
9895,UT,Riverton,Utah
9896,UT,Roy,Utah
9898,UT,Millcreek,Utah
9890,UT,Layton,Utah
9919,UT,Payson,Utah
9939,UT,Farr West,Utah
9921,UT,Saratoga Springs,Utah
9946,UT,Plain City,Utah
9947,UT,White City,Utah
9948,UT,Little Cottonwood Creek Valley,Utah
9949,UT,Ivins,Utah
9950,UT,West Bountiful,Utah
9951,UT,La Verkin,Utah
9952,UT,Fruit Heights,Utah
9953,UT,Santa Clara,Utah
9945,UT,Mount Olympus,Utah
9954,UT,Marriott-Slaterville City,Utah
9956,UT,Oquirrh,Utah
9957,UT,Granite,Utah
9958,UT,Eden,Utah
9959,UT,Pine Valley,Utah
9960,UT,New Harmony,Utah
9961,UT,Toquerville,Utah
9962,UT,Elk Ridge,Utah
9963,UT,Midway,Utah
9955,UT,Huntsville,Utah
9920,UT,Centerville,Utah
9944,UT,Salem,Utah
9942,UT,Erda,Utah
9923,UT,Canyon Rim,Utah
9924,UT,Farmington,Utah
9925,UT,North Salt Lake,Utah
9926,UT,Washington Terrace,Utah
9927,UT,Lindon,Utah
9928,UT,Hurricane,Utah
9929,UT,Highland,Utah
9930,UT,Riverdale,Utah
9943,UT,South Weber,Utah
9931,UT,West Point,Utah
9933,UT,Alpine,Utah
9934,UT,Pleasant View,Utah
9935,UT,Woods Cross,Utah
9936,UT,Hooper,Utah
9937,UT,Harrisville,Utah
9938,UT,Stansbury Park,Utah
9940,UT,Cedar Hills,Utah
9941,UT,Sunset,Utah
9932,UT,Grantsville,Utah
9922,UT,West Haven,Utah
9882,UT,West Valley City,Utah
10636,VT,Town of Springfield,Vermont
10678,VT,Town of Ludlow,Vermont
10679,VT,Town of Cambridge,Vermont
10680,VT,Pownal,Vermont
10681,VT,Chester,Vermont
10682,VT,Westford,Vermont
10683,VT,Londonderry,Vermont
10677,VT,Vernon,Vermont
10684,VT,Waitsfield,Vermont
10686,VT,Berkshire,Vermont
10687,VT,Town of Newfane,Vermont
10688,VT,Barnet,Vermont
10637,VT,Essex Junction,Vermont
10690,VT,Bellows Falls,Vermont
10691,VT,Town of Barton,Vermont
10685,VT,Middlesex,Vermont
10676,VT,Danville,Vermont
10675,VT,Guilford,Vermont
10674,VT,Fairfield,Vermont
10659,VT,Underhill,Vermont
10660,VT,Pittsford,Vermont
10661,VT,Hardwick,Vermont
10662,VT,Town of Woodstock,Vermont
10663,VT,Berlin,Vermont
10664,VT,Weathersfield,Vermont
10665,VT,Town of Bradford,Vermont
10666,VT,Royalton,Vermont
10667,VT,Putney,Vermont
10668,VT,Thetford,Vermont
10669,VT,Wilmington,Vermont
10670,VT,Clarendon,Vermont
10671,VT,Town of Arlington,Vermont
10672,VT,Sheldon,Vermont
10673,VT,Monkton,Vermont
10692,VT,New Haven,Vermont
10658,VT,Town of Johnson,Vermont
10693,VT,Williamstown,Vermont
10695,VT,Moretown,Vermont
10715,VT,Shaftsbury,Vermont
10716,VT,Shoreham,Vermont
10717,VT,Fairlee,Vermont
10718,VT,Corinth,Vermont
10719,VT,Brookfield,Vermont
10720,VT,Orwell,Vermont
10714,VT,Ryegate,Vermont
10721,VT,Town of Wallingford,Vermont
10723,VT,Mendon,Vermont
10724,VT,Morrisville,Vermont
10725,VT,Town of Marshfield,Vermont
10726,VT,Graniteville-East Barre,Vermont
10727,VT,Town of Manchester,Vermont
10728,VT,East Montpelier,Vermont
10722,VT,Stamford,Vermont
10713,VT,Tunbridge,Vermont
10712,VT,Fayston,Vermont
10711,VT,Bridport,Vermont
10696,VT,Burke,Vermont
10697,VT,St Johnsbury,Vermont
10698,VT,Waterford,Vermont
10699,VT,Danby,Vermont
10700,VT,Plainfield,Vermont
10701,VT,West Brattleboro,Vermont
10702,VT,Duxbury,Vermont
10703,VT,Rochester,Vermont
10704,VT,Sharon,Vermont
10705,VT,White River Junction,Vermont
10706,VT,Irasburg,Vermont
10707,VT,Mt Holly,Vermont
10708,VT,Ferrisburgh,Vermont
10709,VT,Lincoln,Vermont
10710,VT,Franklin,Vermont
10694,VT,Starksboro,Vermont
10657,VT,Highgate,Vermont
10689,VT,Proctor,Vermont
10655,VT,Charlotte,Vermont
10635,VT,Essex,Vermont
10634,VT,Milton,Vermont
10633,VT,Town of Barre,Vermont
10656,VT,Town of Jericho,Vermont
10631,VT,Colchester,Vermont
10630,VT,Town of Rutland,Vermont
10629,VT,Burlington,Vermont
10638,VT,Brattleboro,Vermont
10639,VT,Williston,Vermont
10640,VT,Town of Middlebury,Vermont
10641,VT,Montpelier,Vermont
10642,VT,Hartford,Vermont
10632,VT,South Burlington,Vermont
10648,VT,Randolph,Vermont
10644,VT,Town of Swanton,Vermont
10645,VT,Town of Newport,Vermont
10646,VT,Lyndon,Vermont
10647,VT,Town of Waterbury,Vermont
10643,VT,Winooski,Vermont
10649,VT,Castleton,Vermont
10654,VT,Town of Bristol,Vermont
10650,VT,Georgia,Vermont
10653,VT,Town of Brandon,Vermont
10652,VT,Derby,Vermont
10651,VT,Town of Stowe,Vermont
7730,VA,Marion,Virginia
7731,VA,Lakeside,Virginia
7732,VA,Ruther Glen,Virginia
7734,VA,Highland Springs,Virginia
7735,VA,Aldie,Virginia
7736,VA,Huntington,Virginia
7737,VA,Big Stone Gap,Virginia
7738,VA,Triangle,Virginia
7733,VA,Purcellville,Virginia
7729,VA,Fort Hunt,Virginia
7771,VA,Loch Lomond,Virginia
7727,VA,Louisa,Virginia
7726,VA,Sandston,Virginia
7725,VA,Clifton,Virginia
7739,VA,Dumbarton,Virginia
7724,VA,Oakton,Virginia
7723,VA,Laurel,Virginia
7722,VA,Rocky Mount,Virginia
7721,VA,East Highland Park,Virginia
7720,VA,Bon Air,Virginia
7719,VA,Manassas Park,Virginia
7728,VA,Palmyra,Virginia
7741,VA,West Gate,Virginia
7744,VA,Moneta,Virginia
7743,VA,Montrose,Virginia
7770,VA,Boones Mill,Virginia
7769,VA,Maidens,Virginia
7768,VA,Seaford,Virginia
7767,VA,Middletown,Virginia
7766,VA,Rixeyville,Virginia
7765,VA,Remington,Virginia
7764,VA,Hamilton,Virginia
7763,VA,Fishersville,Virginia
7762,VA,Hanover,Virginia
7761,VA,Toano,Virginia
7760,VA,Scottsville,Virginia
7759,VA,Montpelier,Virginia
7758,VA,Crozet,Virginia
7757,VA,Bensley,Virginia
7756,VA,Round Hill,Virginia
7755,VA,Troy,Virginia
7754,VA,Chamberlayne,Virginia
7753,VA,Moseley,Virginia
7752,VA,Woodford,Virginia
7751,VA,Bealeton,Virginia
7750,VA,Amissville,Virginia
7749,VA,Wise,Virginia
7748,VA,Bellwood,Virginia
7747,VA,Stuarts Draft,Virginia
7746,VA,Lovettsville,Virginia
7745,VA,Belle Haven,Virginia
7718,VA,Ashland,Virginia
7742,VA,Yorkshire,Virginia
7717,VA,Lincolnia,Virginia
7711,VA,Dumfries,Virginia
7715,VA,Vinton,Virginia
7706,VA,King George,Virginia
7683,VA,Vienna,Virginia
7684,VA,Winchester,Virginia
7685,VA,Glen Allen,Virginia
7686,VA,Reston,Virginia
7687,VA,Annandale,Virginia
7688,VA,Mechanicsville,Virginia
7689,VA,Chantilly,Virginia
7690,VA,Mc Lean,Virginia
7691,VA,Tuckahoe,Virginia
7692,VA,Yorktown,Virginia
7682,VA,Centreville,Virginia
7693,VA,Charlottesville,Virginia
7695,VA,Manassas,Virginia
7696,VA,Chesterfield,Virginia
7697,VA,Chester,Virginia
7698,VA,Franconia,Virginia
7699,VA,Mount Vernon,Virginia
7700,VA,Bristow,Virginia
7701,VA,Warrenton,Virginia
7702,VA,Front Royal,Virginia
7703,VA,Culpeper,Virginia
7704,VA,Lorton,Virginia
7705,VA,Spotsylvania,Virginia
7694,VA,Burke,Virginia
7681,VA,Stafford,Virginia
7680,VA,Ashburn,Virginia
7679,VA,Sterling,Virginia
7714,VA,Great Falls,Virginia
7713,VA,Stephens City,Virginia
7712,VA,Hybla Valley,Virginia
7710,VA,Forest,Virginia
7709,VA,Gainesville,Virginia
7708,VA,Haymarket,Virginia
7707,VA,Groveton,Virginia
7661,VA,Norfolk,Virginia
7662,VA,Chesapeake,Virginia
7663,VA,Arlington,Virginia
7664,VA,Richmond,Virginia
7665,VA,Woodbridge,Virginia
7666,VA,Newport News,Virginia
7667,VA,Roanoke,Virginia
7668,VA,Fredericksburg,Virginia
7669,VA,Fairfax,Virginia
7670,VA,Alexandria,Virginia
7671,VA,Hampton,Virginia
7672,VA,Falls Church,Virginia
7673,VA,Springfield,Virginia
7674,VA,Portsmouth,Virginia
7675,VA,Herndon,Virginia
7676,VA,Midlothian,Virginia
7677,VA,Williamsburg,Virginia
7678,VA,Leesburg,Virginia
7716,VA,Rose Hill,Virginia
7772,VA,Mineral,Virginia
7740,VA,Nokesville,Virginia
7774,VA,Dunn Loring,Virginia
7809,VA,Goldvein,Virginia
7810,VA,Lyndhurst,Virginia
7811,VA,Atkins,Virginia
7812,VA,Waterford,Virginia
7813,VA,Bowling Green,Virginia
7814,VA,Bremo Bluff,Virginia
7815,VA,Henry,Virginia
7816,VA,Sandy Hook,Virginia
7817,VA,Monterey,Virginia
7818,VA,Mount Solon,Virginia
7819,VA,Bent Mountain,Virginia
7820,VA,Swoope,Virginia
7821,VA,Goode,Virginia
7822,VA,Boston,Virginia
7823,VA,Partlow,Virginia
7824,VA,Bentonville,Virginia
7825,VA,Rapidan,Virginia
7660,VA,Virginia Beach,Virginia
7838,VA,Henrico,Virginia
7837,VA,Mount Sidney,Virginia
7836,VA,Greenville,Virginia
7835,VA,Bumpass,Virginia
7834,VA,Linden,Virginia
7808,VA,Crozier,Virginia
7833,VA,Free Union,Virginia
7831,VA,Gumspring,Virginia
7830,VA,Willis,Virginia
7773,VA,Marshall,Virginia
7828,VA,Doswell,Virginia
7827,VA,Gladys,Virginia
7826,VA,Laurel Fork,Virginia
7832,VA,Fort Defiance,Virginia
7807,VA,Stephenson,Virginia
7829,VA,North Garden,Virginia
7779,VA,Ferrum,Virginia
7806,VA,Esmont,Virginia
7775,VA,Earlysville,Virginia
7776,VA,Buchanan,Virginia
7777,VA,Wirtz,Virginia
7778,VA,Midland,Virginia
7780,VA,Weyers Cave,Virginia
7781,VA,Goodview,Virginia
7782,VA,Rockville,Virginia
7783,VA,Verona,Virginia
7784,VA,Hardy,Virginia
7785,VA,Goochland,Virginia
7787,VA,Clear Brook,Virginia
7788,VA,Cross Junction,Virginia
7789,VA,Middleburg,Virginia
7790,VA,Sumerduck,Virginia
7786,VA,Catawba,Virginia
7792,VA,White Post,Virginia
7805,VA,Catlett,Virginia
7804,VA,Milford,Virginia
7803,VA,Penhook,Virginia
7791,VA,Raphine,Virginia
7801,VA,Keswick,Virginia
7800,VA,Gore,Virginia
7799,VA,Beaverdam,Virginia
7802,VA,Jeffersonton,Virginia
7797,VA,The Plains,Virginia
7796,VA,Broad Run,Virginia
7795,VA,Gladehill,Virginia
7794,VA,Churchville,Virginia
7793,VA,Crimora,Virginia
7798,VA,Union Hall,Virginia
6338,WA,Indianola,Washington
6330,WA,Grand Coulee,Washington
6337,WA,Tieton,Washington
6336,WA,Lilliwaup,Washington
6335,WA,Coulee City,Washington
6334,WA,Deming,Washington
6333,WA,Gold Bar,Washington
6332,WA,Peshastin,Washington
6331,WA,Carson,Washington
6329,WA,Woodway,Washington
6316,WA,Burbank,Washington
6327,WA,Quilcene,Washington
6326,WA,Grapeview,Washington
6325,WA,Marietta-Alderwood,Washington
6324,WA,Greenbank,Washington
6323,WA,Union,Washington
6322,WA,Malaga,Washington
6321,WA,Fox Island,Washington
6320,WA,Geneva,Washington
6319,WA,Tahuya,Washington
6339,WA,Yarrow Point,Washington
6328,WA,Outlook,Washington
6340,WA,Underwood,Washington
6356,WA,Pacific Beach,Washington
6342,WA,Silverlake,Washington
6363,WA,Packwood,Washington
6362,WA,Darrington,Washington
6361,WA,Amboy,Washington
6360,WA,Point Roberts,Washington
6359,WA,Ruston,Washington
6358,WA,Roslyn,Washington
6357,WA,Mattawa,Washington
6355,WA,Hoodsport,Washington
6354,WA,Valleyford,Washington
6341,WA,Napavine,Washington
6353,WA,Nordland,Washington
6351,WA,Stevenson,Washington
6350,WA,Lummi Island,Washington
6349,WA,Longbranch,Washington
6348,WA,Airway Heights,Washington
6347,WA,Carbonado,Washington
6346,WA,Suquamish,Washington
6345,WA,Electric City,Washington
6344,WA,Randle,Washington
6343,WA,Freeland,Washington
6352,WA,Everson,Washington
6315,WA,Millwood,Washington
6224,WA,Mead,Washington
6313,WA,Hansville,Washington
6178,WA,Mill Creek,Washington
6177,WA,Tukwila,Washington
6176,WA,Stanwood,Washington
6175,WA,Enumclaw,Washington
6174,WA,Sunnyside,Washington
6173,WA,Mountlake Terrace,Washington
6172,WA,Kenmore,Washington
6171,WA,Silverdale,Washington
6170,WA,Five Corners,Washington
6169,WA,Ferndale,Washington
6179,WA,Bainbridge Island,Washington
6168,WA,White Center,Washington
6166,WA,Orchards,Washington
6165,WA,Salmon Creek,Washington
6164,WA,Kelso,Washington
6163,WA,Maple Valley,Washington
6162,WA,Poulsbo,Washington
6161,WA,Mercer Island,Washington
6160,WA,Centralia,Washington
6159,WA,Lake Stevens,Washington
6158,WA,Burien,Washington
6157,WA,Seatac,Washington
6167,WA,Graham,Washington
6180,WA,East Hill-Meridian,Washington
6181,WA,Washougal,Washington
6182,WA,Cheney,Washington
6205,WA,Camano Island,Washington
6204,WA,Sumner,Washington
6203,WA,Quincy,Washington
6202,WA,Walnut Grove,Washington
6201,WA,Hazel Dell North,Washington
6200,WA,Grandview,Washington
6199,WA,Toppenish,Washington
6198,WA,Lakeland North,Washington
6197,WA,Mill Plain,Washington
6314,WA,Allyn,Washington
6195,WA,Bryn Mawr-Skyway,Washington
6194,WA,Buckley,Washington
6193,WA,Monroe,Washington
6192,WA,Wapato,Washington
6191,WA,Chehalis,Washington
6190,WA,Prosser,Washington
6189,WA,Selah,Washington
6188,WA,Covington,Washington
6187,WA,Lynden,Washington
6186,WA,Ridgefield,Washington
6185,WA,Yelm,Washington
6184,WA,Mukilteo,Washington
6183,WA,Anacortes,Washington
6156,WA,Ellensburg,Washington
6155,WA,University Place,Washington
6154,WA,Des Moines,Washington
6153,WA,Parkland,Washington
6125,WA,Port Orchard,Washington
6124,WA,Snohomish,Washington
6123,WA,Lakewood,Washington
6122,WA,Auburn,Washington
6121,WA,Bellingham,Washington
6120,WA,Marysville,Washington
6119,WA,Bremerton,Washington
6118,WA,Pasco,Washington
6117,WA,Kirkland,Washington
6116,WA,Lynnwood,Washington
6115,WA,Redmond,Washington
6114,WA,Kent,Washington
6113,WA,Spokane Valley,Washington
6112,WA,Yakima,Washington
6111,WA,Kennewick,Washington
6110,WA,Federal Way,Washington
6109,WA,Everett,Washington
6108,WA,Bellevue,Washington
6107,WA,Renton,Washington
6106,WA,Vancouver,Washington
6105,WA,Tacoma,Washington
6104,WA,Spokane,Washington
6103,WA,Seattle,Washington
6126,WA,Issaquah,Washington
6206,WA,Duvall,Washington
6127,WA,Shoreline,Washington
6129,WA,Richland,Washington
6152,WA,Camas,Washington
6151,WA,Picnic Point-North Lynnwood,Washington
6150,WA,Battle Ground,Washington
6149,WA,Shelton,Washington
6148,WA,Paine Field-Lake Stickney,Washington
6147,WA,Arlington,Washington
6146,WA,Lacey,Washington
6145,WA,Oak Harbor,Washington
6144,WA,Woodinville,Washington
6143,WA,Puyallup,Washington
6142,WA,Wenatchee,Washington
6141,WA,Seattle Hill-Silver Firs,Washington
6140,WA,Walla Walla,Washington
6139,WA,Moses Lake,Washington
6138,WA,Bonney Lake,Washington
6137,WA,Olympia,Washington
6136,WA,Bothell,Washington
6135,WA,Gig Harbor,Washington
6134,WA,Edmonds,Washington
6133,WA,Longview,Washington
6132,WA,Spanaway,Washington
6131,WA,Sammamish,Washington
6130,WA,Mount Vernon,Washington
6128,WA,South Hill,Washington
6207,WA,Deer Park,Washington
6196,WA,North Bend,Washington
6209,WA,West Richland,Washington
6285,WA,Newman Lake,Washington
6284,WA,Connell,Washington
6283,WA,Dupont,Washington
6282,WA,Custer,Washington
6281,WA,La Conner,Washington
6280,WA,Seabeck,Washington
6279,WA,Rainier,Washington
6278,WA,Soap Lake,Washington
6277,WA,Woods Creek,Washington
6276,WA,Cle Elum,Washington
6286,WA,Yacolt,Washington
6275,WA,Mabton,Washington
